DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
31-OCT-2022,FUTSTK,MCDOWELL-N,24-NOV-2022,900.40
31-OCT-2022,FUTSTK,MCDOWELL-N,01-DEC-2022,901.35
31-OCT-2022,FUTSTK,MCDOWELL-N,08-DEC-2022,902.50
31-OCT-2022,FUTSTK,MCDOWELL-N,15-DEC-2022,903.60
31-OCT-2022,FUTSTK,MCDOWELL-N,29-DEC-2022,904.45
31-OCT-2022,FUTSTK,MCDOWELL-N,25-JAN-2023,909.00
31-OCT-2022,FUTSTK,MCX,03-NOV-2022,1537.15
31-OCT-2022,FUTSTK,MCX,10-NOV-2022,1539.00
31-OCT-2022,FUTSTK,MCX,17-NOV-2022,1540.90
31-OCT-2022,FUTSTK,MCX,24-NOV-2022,1545.80
31-OCT-2022,FUTSTK,MCX,01-DEC-2022,1544.85
31-OCT-2022,FUTSTK,MCX,08-DEC-2022,1546.80
31-OCT-2022,FUTSTK,MCX,29-DEC-2022,1551.20
31-OCT-2022,FUTSTK,MCX,25-JAN-2023,1560.15
31-OCT-2022,FUTSTK,METROPOLIS,03-NOV-2022,1692.65
31-OCT-2022,FUTSTK,METROPOLIS,10-NOV-2022,1694.75
31-OCT-2022,FUTSTK,METROPOLIS,17-NOV-2022,1696.85
31-OCT-2022,FUTSTK,METROPOLIS,24-NOV-2022,1681.15
31-OCT-2022,FUTSTK,METROPOLIS,01-DEC-2022,1701.20
31-OCT-2022,FUTSTK,METROPOLIS,08-DEC-2022,1703.30
31-OCT-2022,FUTSTK,METROPOLIS,29-DEC-2022,1709.70
31-OCT-2022,FUTSTK,METROPOLIS,25-JAN-2023,1718.00
31-OCT-2022,FUTSTK,MFSL,03-NOV-2022,708.45
31-OCT-2022,FUTSTK,MFSL,10-NOV-2022,709.30
31-OCT-2022,FUTSTK,MFSL,17-NOV-2022,710.20
31-OCT-2022,FUTSTK,MFSL,24-NOV-2022,711.05
31-OCT-2022,FUTSTK,MFSL,01-DEC-2022,712.00
31-OCT-2022,FUTSTK,MFSL,08-DEC-2022,712.90
31-OCT-2022,FUTSTK,MFSL,15-DEC-2022,713.80
31-OCT-2022,FUTSTK,MFSL,29-DEC-2022,713.35
31-OCT-2022,FUTSTK,MFSL,25-JAN-2023,719.05
31-OCT-2022,FUTSTK,MGL,03-NOV-2022,862.05
31-OCT-2022,FUTSTK,MGL,10-NOV-2022,863.15
31-OCT-2022,FUTSTK,MGL,17-NOV-2022,864.20
31-OCT-2022,FUTSTK,MGL,24-NOV-2022,866.60
31-OCT-2022,FUTSTK,MGL,01-DEC-2022,866.40
31-OCT-2022,FUTSTK,MGL,08-DEC-2022,867.50
31-OCT-2022,FUTSTK,MGL,15-DEC-2022,868.60
31-OCT-2022,FUTSTK,MGL,29-DEC-2022,869.60
31-OCT-2022,FUTSTK,MGL,25-JAN-2023,875.00
31-OCT-2022,FUTSTK,MINDTREE,03-NOV-2022,3405.55
31-OCT-2022,FUTSTK,MINDTREE,10-NOV-2022,3409.75
31-OCT-2022,FUTSTK,MINDTREE,17-NOV-2022,3413.95
31-OCT-2022,FUTSTK,MINDTREE,24-NOV-2022,3421.25
31-OCT-2022,FUTSTK,MINDTREE,01-DEC-2022,3422.70
31-OCT-2022,FUTSTK,MINDTREE,08-DEC-2022,3427.00
31-OCT-2022,FUTSTK,MINDTREE,15-DEC-2022,3431.30
31-OCT-2022,FUTSTK,MINDTREE,29-DEC-2022,3429.10
31-OCT-2022,FUTSTK,MINDTREE,25-JAN-2023,3419.95
31-OCT-2022,FUTSTK,MOTHERSON,03-NOV-2022,64.55
31-OCT-2022,FUTSTK,MOTHERSON,10-NOV-2022,64.65
31-OCT-2022,FUTSTK,MOTHERSON,17-NOV-2022,64.70
31-OCT-2022,FUTSTK,MOTHERSON,24-NOV-2022,64.75
31-OCT-2022,FUTSTK,MOTHERSON,01-DEC-2022,64.90
31-OCT-2022,FUTSTK,MOTHERSON,08-DEC-2022,64.95
31-OCT-2022,FUTSTK,MOTHERSON,15-DEC-2022,65.05
31-OCT-2022,FUTSTK,MOTHERSON,29-DEC-2022,65.05
31-OCT-2022,FUTSTK,MOTHERSON,25-JAN-2023,65.30
31-OCT-2022,FUTSTK,MPHASIS,03-NOV-2022,1979.55
31-OCT-2022,FUTSTK,MPHASIS,10-NOV-2022,1982.00
31-OCT-2022,FUTSTK,MPHASIS,17-NOV-2022,1984.45
31-OCT-2022,FUTSTK,MPHASIS,24-NOV-2022,1990.40
31-OCT-2022,FUTSTK,MPHASIS,01-DEC-2022,1989.50
31-OCT-2022,FUTSTK,MPHASIS,08-DEC-2022,1992.00
31-OCT-2022,FUTSTK,MPHASIS,29-DEC-2022,1999.40
31-OCT-2022,FUTSTK,MPHASIS,25-JAN-2023,2009.20
31-OCT-2022,FUTSTK,MRF,03-NOV-2022,90815.75
31-OCT-2022,FUTSTK,MRF,10-NOV-2022,90927.45
31-OCT-2022,FUTSTK,MRF,17-NOV-2022,91039.30
31-OCT-2022,FUTSTK,MRF,24-NOV-2022,91140.60
31-OCT-2022,FUTSTK,MRF,01-DEC-2022,91272.70
31-OCT-2022,FUTSTK,MRF,08-DEC-2022,91387.10
31-OCT-2022,FUTSTK,MRF,15-DEC-2022,91501.60
31-OCT-2022,FUTSTK,MRF,29-DEC-2022,90813.10
31-OCT-2022,FUTSTK,MRF,25-JAN-2023,90681.60
31-OCT-2022,FUTSTK,MUTHOOTFIN,03-NOV-2022,1044.00
31-OCT-2022,FUTSTK,MUTHOOTFIN,10-NOV-2022,1045.30
31-OCT-2022,FUTSTK,MUTHOOTFIN,17-NOV-2022,1046.60
31-OCT-2022,FUTSTK,MUTHOOTFIN,24-NOV-2022,1043.15
31-OCT-2022,FUTSTK,MUTHOOTFIN,01-DEC-2022,1049.25
31-OCT-2022,FUTSTK,MUTHOOTFIN,08-DEC-2022,1050.60
31-OCT-2022,FUTSTK,MUTHOOTFIN,15-DEC-2022,1051.90
31-OCT-2022,FUTSTK,MUTHOOTFIN,29-DEC-2022,1027.20
31-OCT-2022,FUTSTK,MUTHOOTFIN,25-JAN-2023,1059.65
31-OCT-2022,FUTSTK,NATIONALUM,03-NOV-2022,70.25
31-OCT-2022,FUTSTK,NATIONALUM,10-NOV-2022,70.35
31-OCT-2022,FUTSTK,NATIONALUM,17-NOV-2022,70.45
31-OCT-2022,FUTSTK,NATIONALUM,24-NOV-2022,70.35
31-OCT-2022,FUTSTK,NATIONALUM,01-DEC-2022,70.60
31-OCT-2022,FUTSTK,NATIONALUM,08-DEC-2022,70.70
31-OCT-2022,FUTSTK,NATIONALUM,15-DEC-2022,70.80
31-OCT-2022,FUTSTK,NATIONALUM,29-DEC-2022,70.60
31-OCT-2022,FUTSTK,NATIONALUM,25-JAN-2023,71.30
31-OCT-2022,FUTSTK,NAUKRI,03-NOV-2022,3923.70
31-OCT-2022,FUTSTK,NAUKRI,10-NOV-2022,3928.50
31-OCT-2022,FUTSTK,NAUKRI,17-NOV-2022,3933.35
31-OCT-2022,FUTSTK,NAUKRI,24-NOV-2022,3942.85
31-OCT-2022,FUTSTK,NAUKRI,01-DEC-2022,3943.45
31-OCT-2022,FUTSTK,NAUKRI,08-DEC-2022,3948.35
31-OCT-2022,FUTSTK,NAUKRI,29-DEC-2022,3951.20
31-OCT-2022,FUTSTK,NAUKRI,25-JAN-2023,3961.05
31-OCT-2022,FUTSTK,NAVINFLUOR,03-NOV-2022,4554.15
31-OCT-2022,FUTSTK,NAVINFLUOR,10-NOV-2022,4559.75
31-OCT-2022,FUTSTK,NAVINFLUOR,17-NOV-2022,4565.40
31-OCT-2022,FUTSTK,NAVINFLUOR,24-NOV-2022,4558.40
31-OCT-2022,FUTSTK,NAVINFLUOR,01-DEC-2022,4577.10
31-OCT-2022,FUTSTK,NAVINFLUOR,08-DEC-2022,4582.80
31-OCT-2022,FUTSTK,NAVINFLUOR,29-DEC-2022,4563.75
31-OCT-2022,FUTSTK,NAVINFLUOR,25-JAN-2023,4622.35
31-OCT-2022,FUTSTK,NESTLEIND,03-NOV-2022,20374.20
31-OCT-2022,FUTSTK,NESTLEIND,10-NOV-2022,20399.25
31-OCT-2022,FUTSTK,NESTLEIND,17-NOV-2022,20424.35
31-OCT-2022,FUTSTK,NESTLEIND,24-NOV-2022,20416.45
31-OCT-2022,FUTSTK,NESTLEIND,01-DEC-2022,20476.70
31-OCT-2022,FUTSTK,NESTLEIND,08-DEC-2022,20502.40
31-OCT-2022,FUTSTK,NESTLEIND,15-DEC-2022,20528.05
31-OCT-2022,FUTSTK,NESTLEIND,29-DEC-2022,20533.40
31-OCT-2022,FUTSTK,NESTLEIND,25-JAN-2023,20679.20
31-OCT-2022,FUTSTK,NMDC,03-NOV-2022,99.80
31-OCT-2022,FUTSTK,NMDC,10-NOV-2022,99.95
31-OCT-2022,FUTSTK,NMDC,17-NOV-2022,100.05
31-OCT-2022,FUTSTK,NMDC,24-NOV-2022,100.25
31-OCT-2022,FUTSTK,NMDC,01-DEC-2022,100.30
31-OCT-2022,FUTSTK,NMDC,08-DEC-2022,100.45
31-OCT-2022,FUTSTK,NMDC,15-DEC-2022,100.60
31-OCT-2022,FUTSTK,NMDC,29-DEC-2022,100.70
31-OCT-2022,FUTSTK,NMDC,25-JAN-2023,100.95
31-OCT-2022,FUTSTK,NTPC,03-NOV-2022,173.20
31-OCT-2022,FUTSTK,NTPC,10-NOV-2022,173.40
31-OCT-2022,FUTSTK,NTPC,17-NOV-2022,173.65
31-OCT-2022,FUTSTK,NTPC,24-NOV-2022,173.10
31-OCT-2022,FUTSTK,NTPC,01-DEC-2022,174.10
31-OCT-2022,FUTSTK,NTPC,08-DEC-2022,174.30
31-OCT-2022,FUTSTK,NTPC,15-DEC-2022,174.50
31-OCT-2022,FUTSTK,NTPC,29-DEC-2022,173.30
31-OCT-2022,FUTSTK,NTPC,25-JAN-2023,173.40
31-OCT-2022,FUTSTK,OBEROIRLTY,03-NOV-2022,925.15
31-OCT-2022,FUTSTK,OBEROIRLTY,10-NOV-2022,926.30
31-OCT-2022,FUTSTK,OBEROIRLTY,17-NOV-2022,927.45
31-OCT-2022,FUTSTK,OBEROIRLTY,24-NOV-2022,927.45
31-OCT-2022,FUTSTK,OBEROIRLTY,01-DEC-2022,929.80
31-OCT-2022,FUTSTK,OBEROIRLTY,08-DEC-2022,931.00
31-OCT-2022,FUTSTK,OBEROIRLTY,29-DEC-2022,929.25
31-OCT-2022,FUTSTK,OBEROIRLTY,25-JAN-2023,939.00
31-OCT-2022,FUTSTK,OFSS,03-NOV-2022,2914.50
31-OCT-2022,FUTSTK,OFSS,10-NOV-2022,2918.10
31-OCT-2022,FUTSTK,OFSS,17-NOV-2022,2921.70
31-OCT-2022,FUTSTK,OFSS,24-NOV-2022,2930.55
31-OCT-2022,FUTSTK,OFSS,01-DEC-2022,2929.15
31-OCT-2022,FUTSTK,OFSS,08-DEC-2022,2932.85
31-OCT-2022,FUTSTK,OFSS,29-DEC-2022,2940.65
31-OCT-2022,FUTSTK,OFSS,25-JAN-2023,2958.15
31-OCT-2022,FUTSTK,ONGC,03-NOV-2022,134.15
31-OCT-2022,FUTSTK,ONGC,10-NOV-2022,134.30
31-OCT-2022,FUTSTK,ONGC,17-NOV-2022,134.45
31-OCT-2022,FUTSTK,ONGC,24-NOV-2022,134.85
31-OCT-2022,FUTSTK,ONGC,01-DEC-2022,134.80
31-OCT-2022,FUTSTK,ONGC,08-DEC-2022,135.00
31-OCT-2022,FUTSTK,ONGC,15-DEC-2022,135.15
31-OCT-2022,FUTSTK,ONGC,29-DEC-2022,135.15
31-OCT-2022,FUTSTK,ONGC,25-JAN-2023,136.15
31-OCT-2022,FUTSTK,PAGEIND,03-NOV-2022,49792.50
31-OCT-2022,FUTSTK,PAGEIND,10-NOV-2022,49853.75
31-OCT-2022,FUTSTK,PAGEIND,17-NOV-2022,49915.05
31-OCT-2022,FUTSTK,PAGEIND,24-NOV-2022,49780.45
31-OCT-2022,FUTSTK,PAGEIND,01-DEC-2022,50043.05
31-OCT-2022,FUTSTK,PAGEIND,08-DEC-2022,50105.75
31-OCT-2022,FUTSTK,PAGEIND,15-DEC-2022,50168.55
31-OCT-2022,FUTSTK,PAGEIND,29-DEC-2022,49947.95
31-OCT-2022,FUTSTK,PAGEIND,25-JAN-2023,50537.90
31-OCT-2022,FUTSTK,PEL,03-NOV-2022,849.85
31-OCT-2022,FUTSTK,PEL,10-NOV-2022,850.90
31-OCT-2022,FUTSTK,PEL,17-NOV-2022,851.95
31-OCT-2022,FUTSTK,PEL,24-NOV-2022,854.45
31-OCT-2022,FUTSTK,PEL,01-DEC-2022,854.15
31-OCT-2022,FUTSTK,PEL,08-DEC-2022,855.20
31-OCT-2022,FUTSTK,PEL,15-DEC-2022,856.30
31-OCT-2022,FUTSTK,PEL,29-DEC-2022,858.85
31-OCT-2022,FUTSTK,PEL,25-JAN-2023,862.60
31-OCT-2022,FUTSTK,PERSISTENT,03-NOV-2022,3695.00
31-OCT-2022,FUTSTK,PERSISTENT,10-NOV-2022,3699.55
31-OCT-2022,FUTSTK,PERSISTENT,17-NOV-2022,3704.10
31-OCT-2022,FUTSTK,PERSISTENT,24-NOV-2022,3704.20
31-OCT-2022,FUTSTK,PERSISTENT,01-DEC-2022,3713.60
31-OCT-2022,FUTSTK,PERSISTENT,08-DEC-2022,3718.25
31-OCT-2022,FUTSTK,PERSISTENT,29-DEC-2022,3706.75
31-OCT-2022,FUTSTK,PERSISTENT,25-JAN-2023,3705.00
31-OCT-2022,FUTSTK,PETRONET,03-NOV-2022,205.70
31-OCT-2022,FUTSTK,PETRONET,10-NOV-2022,205.95
31-OCT-2022,FUTSTK,PETRONET,17-NOV-2022,206.20
31-OCT-2022,FUTSTK,PETRONET,24-NOV-2022,206.25
31-OCT-2022,FUTSTK,PETRONET,01-DEC-2022,206.70
31-OCT-2022,FUTSTK,PETRONET,08-DEC-2022,206.95
31-OCT-2022,FUTSTK,PETRONET,15-DEC-2022,207.25
31-OCT-2022,FUTSTK,PETRONET,29-DEC-2022,206.95
31-OCT-2022,FUTSTK,PETRONET,25-JAN-2023,208.75
31-OCT-2022,FUTSTK,PFC,03-NOV-2022,115.30
31-OCT-2022,FUTSTK,PFC,10-NOV-2022,115.40
31-OCT-2022,FUTSTK,PFC,17-NOV-2022,115.55
31-OCT-2022,FUTSTK,PFC,24-NOV-2022,114.90
31-OCT-2022,FUTSTK,PFC,01-DEC-2022,115.85
31-OCT-2022,FUTSTK,PFC,08-DEC-2022,116.00
31-OCT-2022,FUTSTK,PFC,15-DEC-2022,116.15
31-OCT-2022,FUTSTK,PFC,29-DEC-2022,115.20
31-OCT-2022,FUTSTK,PFC,25-JAN-2023,117.00
31-OCT-2022,FUTSTK,PIDILITIND,03-NOV-2022,2585.80
31-OCT-2022,FUTSTK,PIDILITIND,10-NOV-2022,2588.95
31-OCT-2022,FUTSTK,PIDILITIND,17-NOV-2022,2592.15
31-OCT-2022,FUTSTK,PIDILITIND,24-NOV-2022,2594.45
31-OCT-2022,FUTSTK,PIDILITIND,01-DEC-2022,2598.80
31-OCT-2022,FUTSTK,PIDILITIND,08-DEC-2022,2602.05
31-OCT-2022,FUTSTK,PIDILITIND,15-DEC-2022,2605.30
31-OCT-2022,FUTSTK,PIDILITIND,29-DEC-2022,2600.20
31-OCT-2022,FUTSTK,PIDILITIND,25-JAN-2023,2624.50
31-OCT-2022,FUTSTK,PIIND,03-NOV-2022,3243.20
31-OCT-2022,FUTSTK,PIIND,10-NOV-2022,3247.15
31-OCT-2022,FUTSTK,PIIND,17-NOV-2022,3251.15
31-OCT-2022,FUTSTK,PIIND,24-NOV-2022,3261.60
31-OCT-2022,FUTSTK,PIIND,01-DEC-2022,3259.50
31-OCT-2022,FUTSTK,PIIND,08-DEC-2022,3263.60
31-OCT-2022,FUTSTK,PIIND,29-DEC-2022,3275.85
31-OCT-2022,FUTSTK,PIIND,25-JAN-2023,3291.75
31-OCT-2022,FUTSTK,PNB,03-NOV-2022,42.70
31-OCT-2022,FUTSTK,PNB,10-NOV-2022,42.75
31-OCT-2022,FUTSTK,PNB,17-NOV-2022,42.80
31-OCT-2022,FUTSTK,PNB,24-NOV-2022,42.95
31-OCT-2022,FUTSTK,PNB,01-DEC-2022,42.90
31-OCT-2022,FUTSTK,PNB,08-DEC-2022,42.95
31-OCT-2022,FUTSTK,PNB,15-DEC-2022,43.00
31-OCT-2022,FUTSTK,PNB,29-DEC-2022,43.15
31-OCT-2022,FUTSTK,PNB,25-JAN-2023,43.50
31-OCT-2022,FUTSTK,POLYCAB,03-NOV-2022,2779.05
31-OCT-2022,FUTSTK,POLYCAB,10-NOV-2022,2782.45
31-OCT-2022,FUTSTK,POLYCAB,17-NOV-2022,2785.85
31-OCT-2022,FUTSTK,POLYCAB,24-NOV-2022,2781.10
31-OCT-2022,FUTSTK,POLYCAB,01-DEC-2022,2793.00
31-OCT-2022,FUTSTK,POLYCAB,08-DEC-2022,2796.50
31-OCT-2022,FUTSTK,POLYCAB,29-DEC-2022,2754.05
31-OCT-2022,FUTSTK,POLYCAB,25-JAN-2023,2820.65
31-OCT-2022,FUTSTK,POWERGRID,03-NOV-2022,228.30
31-OCT-2022,FUTSTK,POWERGRID,10-NOV-2022,228.55
31-OCT-2022,FUTSTK,POWERGRID,17-NOV-2022,228.85
31-OCT-2022,FUTSTK,POWERGRID,24-NOV-2022,227.30
31-OCT-2022,FUTSTK,POWERGRID,01-DEC-2022,229.45
31-OCT-2022,FUTSTK,POWERGRID,08-DEC-2022,229.75
31-OCT-2022,FUTSTK,POWERGRID,15-DEC-2022,230.00
31-OCT-2022,FUTSTK,POWERGRID,29-DEC-2022,227.45
31-OCT-2022,FUTSTK,POWERGRID,25-JAN-2023,231.70
31-OCT-2022,FUTSTK,PVR,03-NOV-2022,1775.90
31-OCT-2022,FUTSTK,PVR,10-NOV-2022,1778.10
31-OCT-2022,FUTSTK,PVR,17-NOV-2022,1780.30
31-OCT-2022,FUTSTK,PVR,24-NOV-2022,1779.05
31-OCT-2022,FUTSTK,PVR,01-DEC-2022,1784.85
31-OCT-2022,FUTSTK,PVR,08-DEC-2022,1787.10
31-OCT-2022,FUTSTK,PVR,15-DEC-2022,1789.30
31-OCT-2022,FUTSTK,PVR,29-DEC-2022,1783.00
31-OCT-2022,FUTSTK,PVR,25-JAN-2023,1788.80
31-OCT-2022,FUTSTK,RAIN,03-NOV-2022,167.40
31-OCT-2022,FUTSTK,RAIN,10-NOV-2022,167.60
31-OCT-2022,FUTSTK,RAIN,17-NOV-2022,167.80
31-OCT-2022,FUTSTK,RAIN,24-NOV-2022,168.15
31-OCT-2022,FUTSTK,RAIN,01-DEC-2022,168.25
31-OCT-2022,FUTSTK,RAIN,08-DEC-2022,168.45
31-OCT-2022,FUTSTK,RAIN,29-DEC-2022,168.80
31-OCT-2022,FUTSTK,RAIN,25-JAN-2023,169.30
31-OCT-2022,FUTSTK,RAMCOCEM,03-NOV-2022,722.20
31-OCT-2022,FUTSTK,RAMCOCEM,10-NOV-2022,723.10
31-OCT-2022,FUTSTK,RAMCOCEM,17-NOV-2022,724.00
31-OCT-2022,FUTSTK,RAMCOCEM,24-NOV-2022,721.15
31-OCT-2022,FUTSTK,RAMCOCEM,01-DEC-2022,725.85
31-OCT-2022,FUTSTK,RAMCOCEM,08-DEC-2022,726.75
31-OCT-2022,FUTSTK,RAMCOCEM,15-DEC-2022,727.65
31-OCT-2022,FUTSTK,RAMCOCEM,29-DEC-2022,716.45
31-OCT-2022,FUTSTK,RAMCOCEM,25-JAN-2023,711.25
31-OCT-2022,FUTSTK,RBLBANK,03-NOV-2022,135.25
31-OCT-2022,FUTSTK,RBLBANK,10-NOV-2022,135.40
31-OCT-2022,FUTSTK,RBLBANK,17-NOV-2022,135.55
31-OCT-2022,FUTSTK,RBLBANK,24-NOV-2022,135.85
31-OCT-2022,FUTSTK,RBLBANK,01-DEC-2022,135.90
31-OCT-2022,FUTSTK,RBLBANK,08-DEC-2022,136.10
31-OCT-2022,FUTSTK,RBLBANK,15-DEC-2022,136.25
31-OCT-2022,FUTSTK,RBLBANK,29-DEC-2022,136.45
31-OCT-2022,FUTSTK,RBLBANK,25-JAN-2023,137.25
31-OCT-2022,FUTSTK,RECLTD,03-NOV-2022,102.60
31-OCT-2022,FUTSTK,RECLTD,10-NOV-2022,102.75
31-OCT-2022,FUTSTK,RECLTD,17-NOV-2022,102.90
31-OCT-2022,FUTSTK,RECLTD,24-NOV-2022,102.85
31-OCT-2022,FUTSTK,RECLTD,01-DEC-2022,103.15
31-OCT-2022,FUTSTK,RECLTD,08-DEC-2022,103.25
31-OCT-2022,FUTSTK,RECLTD,15-DEC-2022,103.40
31-OCT-2022,FUTSTK,RECLTD,29-DEC-2022,103.25
31-OCT-2022,FUTSTK,RECLTD,25-JAN-2023,104.15
31-OCT-2022,FUTSTK,RELIANCE,03-NOV-2022,2550.95
31-OCT-2022,FUTSTK,RELIANCE,10-NOV-2022,2554.10
31-OCT-2022,FUTSTK,RELIANCE,17-NOV-2022,2557.25
31-OCT-2022,FUTSTK,RELIANCE,24-NOV-2022,2556.80
31-OCT-2022,FUTSTK,RELIANCE,01-DEC-2022,2563.80
31-OCT-2022,FUTSTK,RELIANCE,08-DEC-2022,2567.00
31-OCT-2022,FUTSTK,RELIANCE,15-DEC-2022,2570.25
31-OCT-2022,FUTSTK,RELIANCE,29-DEC-2022,2569.00
31-OCT-2022,FUTSTK,RELIANCE,25-JAN-2023,2580.45
31-OCT-2022,FUTSTK,SAIL,03-NOV-2022,78.75
31-OCT-2022,FUTSTK,SAIL,10-NOV-2022,78.85
31-OCT-2022,FUTSTK,SAIL,17-NOV-2022,78.95
31-OCT-2022,FUTSTK,SAIL,24-NOV-2022,78.70
31-OCT-2022,FUTSTK,SAIL,01-DEC-2022,79.15
31-OCT-2022,FUTSTK,SAIL,08-DEC-2022,79.25
31-OCT-2022,FUTSTK,SAIL,15-DEC-2022,79.35
31-OCT-2022,FUTSTK,SAIL,29-DEC-2022,78.90
31-OCT-2022,FUTSTK,SAIL,25-JAN-2023,79.25
31-OCT-2022,FUTSTK,SBICARD,03-NOV-2022,827.10
31-OCT-2022,FUTSTK,SBICARD,10-NOV-2022,828.10
31-OCT-2022,FUTSTK,SBICARD,17-NOV-2022,829.15
31-OCT-2022,FUTSTK,SBICARD,24-NOV-2022,830.40
31-OCT-2022,FUTSTK,SBICARD,01-DEC-2022,831.25
31-OCT-2022,FUTSTK,SBICARD,08-DEC-2022,832.30
31-OCT-2022,FUTSTK,SBICARD,29-DEC-2022,833.95
31-OCT-2022,FUTSTK,SBICARD,25-JAN-2023,838.00
31-OCT-2022,FUTSTK,SBILIFE,03-NOV-2022,1266.65
31-OCT-2022,FUTSTK,SBILIFE,10-NOV-2022,1268.20
31-OCT-2022,FUTSTK,SBILIFE,17-NOV-2022,1269.75
31-OCT-2022,FUTSTK,SBILIFE,24-NOV-2022,1272.75
31-OCT-2022,FUTSTK,SBILIFE,01-DEC-2022,1273.00
31-OCT-2022,FUTSTK,SBILIFE,08-DEC-2022,1274.60
31-OCT-2022,FUTSTK,SBILIFE,29-DEC-2022,1277.55
31-OCT-2022,FUTSTK,SBILIFE,25-JAN-2023,1285.60
31-OCT-2022,FUTSTK,SBIN,03-NOV-2022,574.10
31-OCT-2022,FUTSTK,SBIN,10-NOV-2022,574.85
31-OCT-2022,FUTSTK,SBIN,17-NOV-2022,575.55
31-OCT-2022,FUTSTK,SBIN,24-NOV-2022,576.40
31-OCT-2022,FUTSTK,SBIN,01-DEC-2022,577.00
31-OCT-2022,FUTSTK,SBIN,08-DEC-2022,577.75
31-OCT-2022,FUTSTK,SBIN,15-DEC-2022,578.45
31-OCT-2022,FUTSTK,SBIN,29-DEC-2022,578.75
31-OCT-2022,FUTSTK,SBIN,25-JAN-2023,580.85
31-OCT-2022,FUTSTK,SHREECEM,03-NOV-2022,22752.55
31-OCT-2022,FUTSTK,SHREECEM,10-NOV-2022,22780.55
31-OCT-2022,FUTSTK,SHREECEM,17-NOV-2022,22808.55
31-OCT-2022,FUTSTK,SHREECEM,24-NOV-2022,22600.10
31-OCT-2022,FUTSTK,SHREECEM,01-DEC-2022,22867.05
31-OCT-2022,FUTSTK,SHREECEM,08-DEC-2022,22895.70
31-OCT-2022,FUTSTK,SHREECEM,15-DEC-2022,22924.40
31-OCT-2022,FUTSTK,SHREECEM,29-DEC-2022,22394.55
31-OCT-2022,FUTSTK,SHREECEM,25-JAN-2023,23093.15
31-OCT-2022,FUTSTK,SIEMENS,03-NOV-2022,2927.05
31-OCT-2022,FUTSTK,SIEMENS,10-NOV-2022,2930.65
31-OCT-2022,FUTSTK,SIEMENS,17-NOV-2022,2934.25
31-OCT-2022,FUTSTK,SIEMENS,24-NOV-2022,2944.00
31-OCT-2022,FUTSTK,SIEMENS,01-DEC-2022,2941.80
31-OCT-2022,FUTSTK,SIEMENS,08-DEC-2022,2945.50
31-OCT-2022,FUTSTK,SIEMENS,15-DEC-2022,2949.15
31-OCT-2022,FUTSTK,SIEMENS,29-DEC-2022,2956.10
31-OCT-2022,FUTSTK,SIEMENS,25-JAN-2023,2970.90
31-OCT-2022,FUTSTK,SRF,03-NOV-2022,2560.00
31-OCT-2022,FUTSTK,SRF,10-NOV-2022,2563.15
31-OCT-2022,FUTSTK,SRF,17-NOV-2022,2566.30
31-OCT-2022,FUTSTK,SRF,24-NOV-2022,2567.60
31-OCT-2022,FUTSTK,SRF,01-DEC-2022,2572.90
31-OCT-2022,FUTSTK,SRF,08-DEC-2022,2576.10
31-OCT-2022,FUTSTK,SRF,15-DEC-2022,2579.35
31-OCT-2022,FUTSTK,SRF,29-DEC-2022,2579.05
31-OCT-2022,FUTSTK,SRF,25-JAN-2023,2598.35
31-OCT-2022,FUTSTK,SRTRANSFIN,03-NOV-2022,1229.75
31-OCT-2022,FUTSTK,SRTRANSFIN,10-NOV-2022,1231.30
31-OCT-2022,FUTSTK,SRTRANSFIN,17-NOV-2022,1232.80
31-OCT-2022,FUTSTK,SRTRANSFIN,24-NOV-2022,1215.85
31-OCT-2022,FUTSTK,SRTRANSFIN,01-DEC-2022,1235.95
31-OCT-2022,FUTSTK,SRTRANSFIN,08-DEC-2022,1237.50
31-OCT-2022,FUTSTK,SRTRANSFIN,15-DEC-2022,1239.05
31-OCT-2022,FUTSTK,SRTRANSFIN,29-DEC-2022,1202.25
31-OCT-2022,FUTSTK,SRTRANSFIN,25-JAN-2023,1192.60
31-OCT-2022,FUTSTK,SUNPHARMA,03-NOV-2022,1017.35
31-OCT-2022,FUTSTK,SUNPHARMA,10-NOV-2022,1018.60
31-OCT-2022,FUTSTK,SUNPHARMA,17-NOV-2022,1019.85
31-OCT-2022,FUTSTK,SUNPHARMA,24-NOV-2022,1022.50
31-OCT-2022,FUTSTK,SUNPHARMA,01-DEC-2022,1022.45
31-OCT-2022,FUTSTK,SUNPHARMA,08-DEC-2022,1023.75
31-OCT-2022,FUTSTK,SUNPHARMA,15-DEC-2022,1025.05
31-OCT-2022,FUTSTK,SUNPHARMA,29-DEC-2022,1027.15
31-OCT-2022,FUTSTK,SUNPHARMA,25-JAN-2023,1032.60
31-OCT-2022,FUTSTK,SUNTV,03-NOV-2022,523.15
31-OCT-2022,FUTSTK,SUNTV,10-NOV-2022,523.80
31-OCT-2022,FUTSTK,SUNTV,17-NOV-2022,524.45
31-OCT-2022,FUTSTK,SUNTV,24-NOV-2022,523.95
31-OCT-2022,FUTSTK,SUNTV,01-DEC-2022,525.80
31-OCT-2022,FUTSTK,SUNTV,08-DEC-2022,526.45
31-OCT-2022,FUTSTK,SUNTV,15-DEC-2022,527.10
