DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
03-NOV-2022,FUTSTK,BRITANNIA,25-JAN-2023,3803.40
03-NOV-2022,FUTSTK,BSOFT,03-NOV-2022,278.00
03-NOV-2022,FUTSTK,BSOFT,10-NOV-2022,278.35
03-NOV-2022,FUTSTK,BSOFT,17-NOV-2022,278.70
03-NOV-2022,FUTSTK,BSOFT,24-NOV-2022,279.50
03-NOV-2022,FUTSTK,BSOFT,01-DEC-2022,279.40
03-NOV-2022,FUTSTK,BSOFT,08-DEC-2022,279.75
03-NOV-2022,FUTSTK,BSOFT,29-DEC-2022,280.80
03-NOV-2022,FUTSTK,BSOFT,25-JAN-2023,282.05
03-NOV-2022,FUTSTK,CANBK,03-NOV-2022,295.05
03-NOV-2022,FUTSTK,CANBK,10-NOV-2022,295.45
03-NOV-2022,FUTSTK,CANBK,17-NOV-2022,295.80
03-NOV-2022,FUTSTK,CANBK,24-NOV-2022,297.00
03-NOV-2022,FUTSTK,CANBK,01-DEC-2022,296.50
03-NOV-2022,FUTSTK,CANBK,08-DEC-2022,296.90
03-NOV-2022,FUTSTK,CANBK,15-DEC-2022,297.25
03-NOV-2022,FUTSTK,CANBK,29-DEC-2022,298.15
03-NOV-2022,FUTSTK,CANBK,25-JAN-2023,299.60
03-NOV-2022,FUTSTK,CANFINHOME,03-NOV-2022,521.15
03-NOV-2022,FUTSTK,CANFINHOME,10-NOV-2022,521.80
03-NOV-2022,FUTSTK,CANFINHOME,17-NOV-2022,522.45
03-NOV-2022,FUTSTK,CANFINHOME,24-NOV-2022,523.90
03-NOV-2022,FUTSTK,CANFINHOME,01-DEC-2022,523.70
03-NOV-2022,FUTSTK,CANFINHOME,08-DEC-2022,524.40
03-NOV-2022,FUTSTK,CANFINHOME,29-DEC-2022,525.65
03-NOV-2022,FUTSTK,CANFINHOME,25-JAN-2023,528.85
03-NOV-2022,FUTSTK,CHAMBLFERT,03-NOV-2022,310.30
03-NOV-2022,FUTSTK,CHAMBLFERT,10-NOV-2022,310.70
03-NOV-2022,FUTSTK,CHAMBLFERT,17-NOV-2022,311.10
03-NOV-2022,FUTSTK,CHAMBLFERT,24-NOV-2022,312.20
03-NOV-2022,FUTSTK,CHAMBLFERT,01-DEC-2022,311.85
03-NOV-2022,FUTSTK,CHAMBLFERT,08-DEC-2022,312.25
03-NOV-2022,FUTSTK,CHAMBLFERT,29-DEC-2022,313.65
03-NOV-2022,FUTSTK,CHAMBLFERT,25-JAN-2023,315.00
03-NOV-2022,FUTSTK,CHOLAFIN,03-NOV-2022,758.55
03-NOV-2022,FUTSTK,CHOLAFIN,10-NOV-2022,759.50
03-NOV-2022,FUTSTK,CHOLAFIN,17-NOV-2022,760.45
03-NOV-2022,FUTSTK,CHOLAFIN,24-NOV-2022,762.25
03-NOV-2022,FUTSTK,CHOLAFIN,01-DEC-2022,762.30
03-NOV-2022,FUTSTK,CHOLAFIN,08-DEC-2022,763.30
03-NOV-2022,FUTSTK,CHOLAFIN,15-DEC-2022,764.20
03-NOV-2022,FUTSTK,CHOLAFIN,29-DEC-2022,764.90
03-NOV-2022,FUTSTK,CHOLAFIN,25-JAN-2023,769.80
03-NOV-2022,FUTSTK,CIPLA,03-NOV-2022,1162.95
03-NOV-2022,FUTSTK,CIPLA,10-NOV-2022,1164.40
03-NOV-2022,FUTSTK,CIPLA,17-NOV-2022,1165.80
03-NOV-2022,FUTSTK,CIPLA,24-NOV-2022,1167.00
03-NOV-2022,FUTSTK,CIPLA,01-DEC-2022,1168.65
03-NOV-2022,FUTSTK,CIPLA,08-DEC-2022,1170.20
03-NOV-2022,FUTSTK,CIPLA,15-DEC-2022,1171.65
03-NOV-2022,FUTSTK,CIPLA,29-DEC-2022,1166.35
03-NOV-2022,FUTSTK,CIPLA,25-JAN-2023,1180.15
03-NOV-2022,FUTSTK,COALINDIA,03-NOV-2022,246.20
03-NOV-2022,FUTSTK,COALINDIA,10-NOV-2022,246.50
03-NOV-2022,FUTSTK,COALINDIA,17-NOV-2022,246.80
03-NOV-2022,FUTSTK,COALINDIA,24-NOV-2022,245.20
03-NOV-2022,FUTSTK,COALINDIA,01-DEC-2022,247.45
03-NOV-2022,FUTSTK,COALINDIA,08-DEC-2022,247.75
03-NOV-2022,FUTSTK,COALINDIA,15-DEC-2022,248.05
03-NOV-2022,FUTSTK,COALINDIA,29-DEC-2022,245.65
03-NOV-2022,FUTSTK,COALINDIA,25-JAN-2023,249.85
03-NOV-2022,FUTSTK,COFORGE,03-NOV-2022,3794.40
03-NOV-2022,FUTSTK,COFORGE,10-NOV-2022,3799.05
03-NOV-2022,FUTSTK,COFORGE,17-NOV-2022,3803.70
03-NOV-2022,FUTSTK,COFORGE,24-NOV-2022,3783.10
03-NOV-2022,FUTSTK,COFORGE,01-DEC-2022,3813.00
03-NOV-2022,FUTSTK,COFORGE,08-DEC-2022,3817.95
03-NOV-2022,FUTSTK,COFORGE,15-DEC-2022,3822.70
03-NOV-2022,FUTSTK,COFORGE,29-DEC-2022,3730.65
03-NOV-2022,FUTSTK,COFORGE,25-JAN-2023,3850.50
03-NOV-2022,FUTSTK,COLPAL,03-NOV-2022,1589.10
03-NOV-2022,FUTSTK,COLPAL,10-NOV-2022,1591.05
03-NOV-2022,FUTSTK,COLPAL,17-NOV-2022,1593.00
03-NOV-2022,FUTSTK,COLPAL,24-NOV-2022,1596.70
03-NOV-2022,FUTSTK,COLPAL,01-DEC-2022,1596.90
03-NOV-2022,FUTSTK,COLPAL,08-DEC-2022,1599.00
03-NOV-2022,FUTSTK,COLPAL,15-DEC-2022,1600.95
03-NOV-2022,FUTSTK,COLPAL,29-DEC-2022,1606.80
03-NOV-2022,FUTSTK,COLPAL,25-JAN-2023,1612.60
03-NOV-2022,FUTSTK,CONCOR,03-NOV-2022,796.05
03-NOV-2022,FUTSTK,CONCOR,10-NOV-2022,797.05
03-NOV-2022,FUTSTK,CONCOR,17-NOV-2022,798.00
03-NOV-2022,FUTSTK,CONCOR,24-NOV-2022,797.50
03-NOV-2022,FUTSTK,CONCOR,01-DEC-2022,799.95
03-NOV-2022,FUTSTK,CONCOR,08-DEC-2022,801.00
03-NOV-2022,FUTSTK,CONCOR,15-DEC-2022,802.00
03-NOV-2022,FUTSTK,CONCOR,29-DEC-2022,801.55
03-NOV-2022,FUTSTK,CONCOR,25-JAN-2023,804.10
03-NOV-2022,FUTSTK,COROMANDEL,03-NOV-2022,983.85
03-NOV-2022,FUTSTK,COROMANDEL,10-NOV-2022,985.05
03-NOV-2022,FUTSTK,COROMANDEL,17-NOV-2022,986.30
03-NOV-2022,FUTSTK,COROMANDEL,24-NOV-2022,992.65
03-NOV-2022,FUTSTK,COROMANDEL,01-DEC-2022,988.70
03-NOV-2022,FUTSTK,COROMANDEL,08-DEC-2022,989.95
03-NOV-2022,FUTSTK,COROMANDEL,29-DEC-2022,997.55
03-NOV-2022,FUTSTK,COROMANDEL,25-JAN-2023,986.90
03-NOV-2022,FUTSTK,CROMPTON,03-NOV-2022,363.45
03-NOV-2022,FUTSTK,CROMPTON,10-NOV-2022,363.90
03-NOV-2022,FUTSTK,CROMPTON,17-NOV-2022,364.35
03-NOV-2022,FUTSTK,CROMPTON,24-NOV-2022,363.30
03-NOV-2022,FUTSTK,CROMPTON,01-DEC-2022,365.25
03-NOV-2022,FUTSTK,CROMPTON,08-DEC-2022,365.70
03-NOV-2022,FUTSTK,CROMPTON,29-DEC-2022,362.90
03-NOV-2022,FUTSTK,CROMPTON,25-JAN-2023,368.85
03-NOV-2022,FUTSTK,CUB,03-NOV-2022,187.75
03-NOV-2022,FUTSTK,CUB,10-NOV-2022,188.00
03-NOV-2022,FUTSTK,CUB,17-NOV-2022,188.25
03-NOV-2022,FUTSTK,CUB,24-NOV-2022,187.65
03-NOV-2022,FUTSTK,CUB,01-DEC-2022,188.70
03-NOV-2022,FUTSTK,CUB,08-DEC-2022,188.95
03-NOV-2022,FUTSTK,CUB,29-DEC-2022,185.55
03-NOV-2022,FUTSTK,CUB,25-JAN-2023,190.55
03-NOV-2022,FUTSTK,CUMMINSIND,03-NOV-2022,1330.85
03-NOV-2022,FUTSTK,CUMMINSIND,10-NOV-2022,1332.50
03-NOV-2022,FUTSTK,CUMMINSIND,17-NOV-2022,1334.15
03-NOV-2022,FUTSTK,CUMMINSIND,24-NOV-2022,1337.25
03-NOV-2022,FUTSTK,CUMMINSIND,01-DEC-2022,1337.40
03-NOV-2022,FUTSTK,CUMMINSIND,08-DEC-2022,1339.15
03-NOV-2022,FUTSTK,CUMMINSIND,15-DEC-2022,1340.80
03-NOV-2022,FUTSTK,CUMMINSIND,29-DEC-2022,1340.15
03-NOV-2022,FUTSTK,CUMMINSIND,25-JAN-2023,1340.00
03-NOV-2022,FUTSTK,DABUR,03-NOV-2022,555.90
03-NOV-2022,FUTSTK,DABUR,10-NOV-2022,556.60
03-NOV-2022,FUTSTK,DABUR,17-NOV-2022,557.30
03-NOV-2022,FUTSTK,DABUR,24-NOV-2022,558.90
03-NOV-2022,FUTSTK,DABUR,01-DEC-2022,558.65
03-NOV-2022,FUTSTK,DABUR,08-DEC-2022,559.35
03-NOV-2022,FUTSTK,DABUR,15-DEC-2022,560.05
03-NOV-2022,FUTSTK,DABUR,29-DEC-2022,561.90
03-NOV-2022,FUTSTK,DABUR,25-JAN-2023,564.15
03-NOV-2022,FUTSTK,DALBHARAT,03-NOV-2022,1653.65
03-NOV-2022,FUTSTK,DALBHARAT,10-NOV-2022,1655.70
03-NOV-2022,FUTSTK,DALBHARAT,17-NOV-2022,1657.70
03-NOV-2022,FUTSTK,DALBHARAT,24-NOV-2022,1660.10
03-NOV-2022,FUTSTK,DALBHARAT,01-DEC-2022,1661.75
03-NOV-2022,FUTSTK,DALBHARAT,08-DEC-2022,1663.95
03-NOV-2022,FUTSTK,DALBHARAT,29-DEC-2022,1665.15
03-NOV-2022,FUTSTK,DALBHARAT,25-JAN-2023,1668.60
03-NOV-2022,FUTSTK,DEEPAKNTR,03-NOV-2022,2319.30
03-NOV-2022,FUTSTK,DEEPAKNTR,10-NOV-2022,2322.15
03-NOV-2022,FUTSTK,DEEPAKNTR,17-NOV-2022,2325.00
03-NOV-2022,FUTSTK,DEEPAKNTR,24-NOV-2022,2318.80
03-NOV-2022,FUTSTK,DEEPAKNTR,01-DEC-2022,2330.70
03-NOV-2022,FUTSTK,DEEPAKNTR,08-DEC-2022,2333.70
03-NOV-2022,FUTSTK,DEEPAKNTR,29-DEC-2022,2313.95
03-NOV-2022,FUTSTK,DEEPAKNTR,25-JAN-2023,2320.00
03-NOV-2022,FUTSTK,DELTACORP,03-NOV-2022,222.45
03-NOV-2022,FUTSTK,DELTACORP,10-NOV-2022,222.75
03-NOV-2022,FUTSTK,DELTACORP,17-NOV-2022,223.00
03-NOV-2022,FUTSTK,DELTACORP,24-NOV-2022,223.90
03-NOV-2022,FUTSTK,DELTACORP,01-DEC-2022,223.55
03-NOV-2022,FUTSTK,DELTACORP,08-DEC-2022,223.85
03-NOV-2022,FUTSTK,DELTACORP,29-DEC-2022,225.15
03-NOV-2022,FUTSTK,DELTACORP,25-JAN-2023,225.75
03-NOV-2022,FUTSTK,DIVISLAB,03-NOV-2022,3781.25
03-NOV-2022,FUTSTK,DIVISLAB,10-NOV-2022,3785.90
03-NOV-2022,FUTSTK,DIVISLAB,17-NOV-2022,3790.50
03-NOV-2022,FUTSTK,DIVISLAB,24-NOV-2022,3794.10
03-NOV-2022,FUTSTK,DIVISLAB,01-DEC-2022,3799.80
03-NOV-2022,FUTSTK,DIVISLAB,08-DEC-2022,3804.75
03-NOV-2022,FUTSTK,DIVISLAB,15-DEC-2022,3809.45
03-NOV-2022,FUTSTK,DIVISLAB,29-DEC-2022,3815.60
03-NOV-2022,FUTSTK,DIVISLAB,25-JAN-2023,3837.15
03-NOV-2022,FUTSTK,DIXON,03-NOV-2022,4533.60
03-NOV-2022,FUTSTK,DIXON,10-NOV-2022,4539.15
03-NOV-2022,FUTSTK,DIXON,17-NOV-2022,4544.70
03-NOV-2022,FUTSTK,DIXON,24-NOV-2022,4553.50
03-NOV-2022,FUTSTK,DIXON,01-DEC-2022,4555.85
03-NOV-2022,FUTSTK,DIXON,08-DEC-2022,4561.75
03-NOV-2022,FUTSTK,DIXON,29-DEC-2022,4542.00
03-NOV-2022,FUTSTK,DIXON,25-JAN-2023,4600.60
03-NOV-2022,FUTSTK,DLF,03-NOV-2022,384.75
03-NOV-2022,FUTSTK,DLF,10-NOV-2022,385.25
03-NOV-2022,FUTSTK,DLF,17-NOV-2022,385.70
03-NOV-2022,FUTSTK,DLF,24-NOV-2022,387.30
03-NOV-2022,FUTSTK,DLF,01-DEC-2022,386.65
03-NOV-2022,FUTSTK,DLF,08-DEC-2022,387.15
03-NOV-2022,FUTSTK,DLF,15-DEC-2022,387.65
03-NOV-2022,FUTSTK,DLF,29-DEC-2022,389.05
03-NOV-2022,FUTSTK,DLF,25-JAN-2023,390.45
03-NOV-2022,FUTSTK,DRREDDY,03-NOV-2022,4590.10
03-NOV-2022,FUTSTK,DRREDDY,10-NOV-2022,4595.75
03-NOV-2022,FUTSTK,DRREDDY,17-NOV-2022,4601.35
03-NOV-2022,FUTSTK,DRREDDY,24-NOV-2022,4619.40
03-NOV-2022,FUTSTK,DRREDDY,01-DEC-2022,4612.60
03-NOV-2022,FUTSTK,DRREDDY,08-DEC-2022,4618.60
03-NOV-2022,FUTSTK,DRREDDY,15-DEC-2022,4624.30
03-NOV-2022,FUTSTK,DRREDDY,29-DEC-2022,4626.85
03-NOV-2022,FUTSTK,DRREDDY,25-JAN-2023,4628.15
03-NOV-2022,FUTSTK,EICHERMOT,03-NOV-2022,3675.25
03-NOV-2022,FUTSTK,EICHERMOT,10-NOV-2022,3679.75
03-NOV-2022,FUTSTK,EICHERMOT,17-NOV-2022,3684.25
03-NOV-2022,FUTSTK,EICHERMOT,24-NOV-2022,3653.95
03-NOV-2022,FUTSTK,EICHERMOT,01-DEC-2022,3693.25
03-NOV-2022,FUTSTK,EICHERMOT,08-DEC-2022,3698.05
03-NOV-2022,FUTSTK,EICHERMOT,15-DEC-2022,3702.65
03-NOV-2022,FUTSTK,EICHERMOT,29-DEC-2022,3647.15
03-NOV-2022,FUTSTK,EICHERMOT,25-JAN-2023,3639.30
03-NOV-2022,FUTSTK,ESCORTS,03-NOV-2022,2013.15
03-NOV-2022,FUTSTK,ESCORTS,10-NOV-2022,2015.65
03-NOV-2022,FUTSTK,ESCORTS,17-NOV-2022,2018.10
03-NOV-2022,FUTSTK,ESCORTS,24-NOV-2022,2005.70
03-NOV-2022,FUTSTK,ESCORTS,01-DEC-2022,2023.05
03-NOV-2022,FUTSTK,ESCORTS,08-DEC-2022,2025.65
03-NOV-2022,FUTSTK,ESCORTS,15-DEC-2022,2028.15
03-NOV-2022,FUTSTK,ESCORTS,29-DEC-2022,1995.30
03-NOV-2022,FUTSTK,ESCORTS,25-JAN-2023,2042.90
03-NOV-2022,FUTSTK,EXIDEIND,03-NOV-2022,164.85
03-NOV-2022,FUTSTK,EXIDEIND,10-NOV-2022,165.05
03-NOV-2022,FUTSTK,EXIDEIND,17-NOV-2022,165.25
03-NOV-2022,FUTSTK,EXIDEIND,24-NOV-2022,165.85
03-NOV-2022,FUTSTK,EXIDEIND,01-DEC-2022,165.70
03-NOV-2022,FUTSTK,EXIDEIND,08-DEC-2022,165.90
03-NOV-2022,FUTSTK,EXIDEIND,15-DEC-2022,166.10
03-NOV-2022,FUTSTK,EXIDEIND,29-DEC-2022,166.65
03-NOV-2022,FUTSTK,EXIDEIND,25-JAN-2023,167.30
03-NOV-2022,FUTSTK,FEDERALBNK,03-NOV-2022,137.25
03-NOV-2022,FUTSTK,FEDERALBNK,10-NOV-2022,137.45
03-NOV-2022,FUTSTK,FEDERALBNK,17-NOV-2022,137.60
03-NOV-2022,FUTSTK,FEDERALBNK,24-NOV-2022,137.65
03-NOV-2022,FUTSTK,FEDERALBNK,01-DEC-2022,137.95
03-NOV-2022,FUTSTK,FEDERALBNK,08-DEC-2022,138.10
03-NOV-2022,FUTSTK,FEDERALBNK,15-DEC-2022,138.30
03-NOV-2022,FUTSTK,FEDERALBNK,29-DEC-2022,138.20
03-NOV-2022,FUTSTK,FEDERALBNK,25-JAN-2023,138.70
03-NOV-2022,FUTSTK,FSL,03-NOV-2022,103.65
03-NOV-2022,FUTSTK,FSL,10-NOV-2022,103.80
03-NOV-2022,FUTSTK,FSL,17-NOV-2022,103.90
03-NOV-2022,FUTSTK,FSL,24-NOV-2022,104.00
03-NOV-2022,FUTSTK,FSL,01-DEC-2022,104.20
03-NOV-2022,FUTSTK,FSL,08-DEC-2022,104.30
03-NOV-2022,FUTSTK,FSL,29-DEC-2022,104.00
03-NOV-2022,FUTSTK,FSL,25-JAN-2023,105.20
03-NOV-2022,FUTSTK,GAIL,03-NOV-2022,90.55
03-NOV-2022,FUTSTK,GAIL,10-NOV-2022,90.70
03-NOV-2022,FUTSTK,GAIL,17-NOV-2022,90.80
03-NOV-2022,FUTSTK,GAIL,24-NOV-2022,91.20
03-NOV-2022,FUTSTK,GAIL,01-DEC-2022,91.00
03-NOV-2022,FUTSTK,GAIL,08-DEC-2022,91.15
03-NOV-2022,FUTSTK,GAIL,15-DEC-2022,91.25
03-NOV-2022,FUTSTK,GAIL,29-DEC-2022,91.30
03-NOV-2022,FUTSTK,GAIL,25-JAN-2023,91.90
03-NOV-2022,FUTSTK,GLENMARK,03-NOV-2022,422.85
03-NOV-2022,FUTSTK,GLENMARK,10-NOV-2022,423.40
03-NOV-2022,FUTSTK,GLENMARK,17-NOV-2022,423.90
03-NOV-2022,FUTSTK,GLENMARK,24-NOV-2022,425.75
03-NOV-2022,FUTSTK,GLENMARK,01-DEC-2022,424.95
03-NOV-2022,FUTSTK,GLENMARK,08-DEC-2022,425.50
03-NOV-2022,FUTSTK,GLENMARK,15-DEC-2022,426.00
03-NOV-2022,FUTSTK,GLENMARK,29-DEC-2022,427.65
03-NOV-2022,FUTSTK,GLENMARK,25-JAN-2023,429.10
03-NOV-2022,FUTSTK,GMRINFRA,03-NOV-2022,37.45
03-NOV-2022,FUTSTK,GMRINFRA,10-NOV-2022,37.50
03-NOV-2022,FUTSTK,GMRINFRA,17-NOV-2022,37.55
03-NOV-2022,FUTSTK,GMRINFRA,24-NOV-2022,37.70
03-NOV-2022,FUTSTK,GMRINFRA,01-DEC-2022,37.65
03-NOV-2022,FUTSTK,GMRINFRA,08-DEC-2022,37.70
03-NOV-2022,FUTSTK,GMRINFRA,15-DEC-2022,37.75
03-NOV-2022,FUTSTK,GMRINFRA,29-DEC-2022,37.85
03-NOV-2022,FUTSTK,GMRINFRA,25-JAN-2023,38.00
03-NOV-2022,FUTSTK,GNFC,03-NOV-2022,704.05
03-NOV-2022,FUTSTK,GNFC,10-NOV-2022,704.95
03-NOV-2022,FUTSTK,GNFC,17-NOV-2022,705.80
03-NOV-2022,FUTSTK,GNFC,24-NOV-2022,708.65
03-NOV-2022,FUTSTK,GNFC,01-DEC-2022,707.50
03-NOV-2022,FUTSTK,GNFC,08-DEC-2022,708.45
03-NOV-2022,FUTSTK,GNFC,29-DEC-2022,711.50
03-NOV-2022,FUTSTK,GNFC,25-JAN-2023,715.50
03-NOV-2022,FUTSTK,GODREJCP,03-NOV-2022,831.75
03-NOV-2022,FUTSTK,GODREJCP,10-NOV-2022,832.80
03-NOV-2022,FUTSTK,GODREJCP,17-NOV-2022,833.80
03-NOV-2022,FUTSTK,GODREJCP,24-NOV-2022,836.15
03-NOV-2022,FUTSTK,GODREJCP,01-DEC-2022,835.85
03-NOV-2022,FUTSTK,GODREJCP,08-DEC-2022,836.95
03-NOV-2022,FUTSTK,GODREJCP,15-DEC-2022,837.95
03-NOV-2022,FUTSTK,GODREJCP,29-DEC-2022,840.05
03-NOV-2022,FUTSTK,GODREJCP,25-JAN-2023,844.05
03-NOV-2022,FUTSTK,GODREJPROP,03-NOV-2022,1250.35
03-NOV-2022,FUTSTK,GODREJPROP,10-NOV-2022,1251.90
03-NOV-2022,FUTSTK,GODREJPROP,17-NOV-2022,1253.45
03-NOV-2022,FUTSTK,GODREJPROP,24-NOV-2022,1255.65
03-NOV-2022,FUTSTK,GODREJPROP,01-DEC-2022,1256.50
03-NOV-2022,FUTSTK,GODREJPROP,08-DEC-2022,1258.15
03-NOV-2022,FUTSTK,GODREJPROP,29-DEC-2022,1260.75
03-NOV-2022,FUTSTK,GODREJPROP,25-JAN-2023,1269.00
03-NOV-2022,FUTSTK,GRANULES,03-NOV-2022,378.65
03-NOV-2022,FUTSTK,GRANULES,10-NOV-2022,379.15
03-NOV-2022,FUTSTK,GRANULES,17-NOV-2022,379.60
03-NOV-2022,FUTSTK,GRANULES,24-NOV-2022,380.15
03-NOV-2022,FUTSTK,GRANULES,01-DEC-2022,380.50
03-NOV-2022,FUTSTK,GRANULES,08-DEC-2022,381.00
03-NOV-2022,FUTSTK,GRANULES,29-DEC-2022,381.60
03-NOV-2022,FUTSTK,GRANULES,25-JAN-2023,384.25
03-NOV-2022,FUTSTK,GRASIM,03-NOV-2022,1745.65
03-NOV-2022,FUTSTK,GRASIM,10-NOV-2022,1747.80
03-NOV-2022,FUTSTK,GRASIM,17-NOV-2022,1749.95
03-NOV-2022,FUTSTK,GRASIM,24-NOV-2022,1756.70
03-NOV-2022,FUTSTK,GRASIM,01-DEC-2022,1754.20
03-NOV-2022,FUTSTK,GRASIM,08-DEC-2022,1756.50
03-NOV-2022,FUTSTK,GRASIM,15-DEC-2022,1758.65
03-NOV-2022,FUTSTK,GRASIM,29-DEC-2022,1763.05
03-NOV-2022,FUTSTK,GRASIM,25-JAN-2023,1771.45
03-NOV-2022,FUTSTK,GSPL,03-NOV-2022,225.35
03-NOV-2022,FUTSTK,GSPL,10-NOV-2022,225.65
03-NOV-2022,FUTSTK,GSPL,17-NOV-2022,225.90
03-NOV-2022,FUTSTK,GSPL,24-NOV-2022,227.05
03-NOV-2022,FUTSTK,GUJGASLTD,03-NOV-2022,516.60
03-NOV-2022,FUTSTK,GUJGASLTD,10-NOV-2022,517.25
03-NOV-2022,FUTSTK,GUJGASLTD,17-NOV-2022,517.90
03-NOV-2022,FUTSTK,GUJGASLTD,24-NOV-2022,517.85
03-NOV-2022,FUTSTK,GUJGASLTD,01-DEC-2022,519.15
03-NOV-2022,FUTSTK,GUJGASLTD,08-DEC-2022,519.85
03-NOV-2022,FUTSTK,GUJGASLTD,29-DEC-2022,513.75
03-NOV-2022,FUTSTK,GUJGASLTD,25-JAN-2023,524.25
03-NOV-2022,FUTSTK,HAL,03-NOV-2022,2545.15
03-NOV-2022,FUTSTK,HAL,10-NOV-2022,2548.30
03-NOV-2022,FUTSTK,HAL,17-NOV-2022,2551.40
03-NOV-2022,FUTSTK,HAL,24-NOV-2022,2555.10
03-NOV-2022,FUTSTK,HAL,01-DEC-2022,2557.65
03-NOV-2022,FUTSTK,HAL,08-DEC-2022,2560.95
03-NOV-2022,FUTSTK,HAL,29-DEC-2022,2560.95
03-NOV-2022,FUTSTK,HAL,25-JAN-2023,2574.25
03-NOV-2022,FUTSTK,HAVELLS,03-NOV-2022,1207.10
03-NOV-2022,FUTSTK,HAVELLS,10-NOV-2022,1208.60
03-NOV-2022,FUTSTK,HAVELLS,17-NOV-2022,1210.05
03-NOV-2022,FUTSTK,HAVELLS,24-NOV-2022,1210.75
03-NOV-2022,FUTSTK,HAVELLS,01-DEC-2022,1213.05
03-NOV-2022,FUTSTK,HAVELLS,08-DEC-2022,1214.60
03-NOV-2022,FUTSTK,HAVELLS,15-DEC-2022,1216.10
03-NOV-2022,FUTSTK,HAVELLS,29-DEC-2022,1215.10
03-NOV-2022,FUTSTK,HAVELLS,25-JAN-2023,1224.95
03-NOV-2022,FUTSTK,HCLTECH,03-NOV-2022,1045.15
03-NOV-2022,FUTSTK,HCLTECH,10-NOV-2022,1046.45
03-NOV-2022,FUTSTK,HCLTECH,17-NOV-2022,1047.75
03-NOV-2022,FUTSTK,HCLTECH,24-NOV-2022,1048.80
03-NOV-2022,FUTSTK,HCLTECH,01-DEC-2022,1050.30
03-NOV-2022,FUTSTK,HCLTECH,08-DEC-2022,1051.65
03-NOV-2022,FUTSTK,HCLTECH,15-DEC-2022,1052.95
03-NOV-2022,FUTSTK,HCLTECH,29-DEC-2022,1053.90
03-NOV-2022,FUTSTK,HCLTECH,25-JAN-2023,1060.60
03-NOV-2022,FUTSTK,HDFC,03-NOV-2022,2489.90
03-NOV-2022,FUTSTK,HDFC,10-NOV-2022,2492.95
03-NOV-2022,FUTSTK,HDFC,17-NOV-2022,2496.00
03-NOV-2022,FUTSTK,HDFC,24-NOV-2022,2504.55
03-NOV-2022,FUTSTK,HDFC,01-DEC-2022,2502.10
03-NOV-2022,FUTSTK,HDFC,08-DEC-2022,2505.35
03-NOV-2022,FUTSTK,HDFC,15-DEC-2022,2508.45
03-NOV-2022,FUTSTK,HDFC,29-DEC-2022,2519.05
03-NOV-2022,FUTSTK,HDFC,25-JAN-2023,2526.70
03-NOV-2022,FUTSTK,HDFCAMC,03-NOV-2022,2098.20
03-NOV-2022,FUTSTK,HDFCAMC,10-NOV-2022,2100.80
03-NOV-2022,FUTSTK,HDFCAMC,17-NOV-2022,2103.35
03-NOV-2022,FUTSTK,HDFCAMC,24-NOV-2022,2099.50
03-NOV-2022,FUTSTK,HDFCAMC,01-DEC-2022,2108.50
03-NOV-2022,FUTSTK,HDFCAMC,08-DEC-2022,2111.25
03-NOV-2022,FUTSTK,HDFCAMC,29-DEC-2022,2094.20
03-NOV-2022,FUTSTK,HDFCAMC,25-JAN-2023,2129.20
03-NOV-2022,FUTSTK,HDFCBANK,03-NOV-2022,1507.60
03-NOV-2022,FUTSTK,HDFCBANK,10-NOV-2022,1509.45
03-NOV-2022,FUTSTK,HDFCBANK,17-NOV-2022,1511.30
03-NOV-2022,FUTSTK,HDFCBANK,24-NOV-2022,1515.40
03-NOV-2022,FUTSTK,HDFCBANK,01-DEC-2022,1515.00
03-NOV-2022,FUTSTK,HDFCBANK,08-DEC-2022,1516.95
03-NOV-2022,FUTSTK,HDFCBANK,15-DEC-2022,1518.85
03-NOV-2022,FUTSTK,HDFCBANK,29-DEC-2022,1523.15
03-NOV-2022,FUTSTK,HDFCBANK,25-JAN-2023,1529.60
03-NOV-2022,FUTSTK,HDFCLIFE,03-NOV-2022,545.40
03-NOV-2022,FUTSTK,HDFCLIFE,10-NOV-2022,546.10
03-NOV-2022,FUTSTK,HDFCLIFE,17-NOV-2022,546.75
03-NOV-2022,FUTSTK,HDFCLIFE,24-NOV-2022,547.70
03-NOV-2022,FUTSTK,HDFCLIFE,01-DEC-2022,548.10
03-NOV-2022,FUTSTK,HDFCLIFE,08-DEC-2022,548.80
03-NOV-2022,FUTSTK,HDFCLIFE,29-DEC-2022,550.75
03-NOV-2022,FUTSTK,HDFCLIFE,25-JAN-2023,553.50
03-NOV-2022,FUTSTK,HEROMOTOCO,03-NOV-2022,2646.35
03-NOV-2022,FUTSTK,HEROMOTOCO,10-NOV-2022,2649.60
03-NOV-2022,FUTSTK,HEROMOTOCO,17-NOV-2022,2652.85
03-NOV-2022,FUTSTK,HEROMOTOCO,24-NOV-2022,2651.25
03-NOV-2022,FUTSTK,HEROMOTOCO,01-DEC-2022,2659.35
03-NOV-2022,FUTSTK,HEROMOTOCO,08-DEC-2022,2662.80
03-NOV-2022,FUTSTK,HEROMOTOCO,15-DEC-2022,2666.10
03-NOV-2022,FUTSTK,HEROMOTOCO,29-DEC-2022,2651.45
03-NOV-2022,FUTSTK,HEROMOTOCO,25-JAN-2023,2655.00
